,,l-League,l-Year,l-Rank,l-Rank_SC,l-W_SC,l-D_SC,l-L_SC,l-+/-_SC,l-Pts_SC,l-Goals_For_SC,l-Goals_Against_SC,l-VRank_SC,l-Avg_Player_Value_(m)_SC,l-Value_(m)_SC,l-Squad_SC,l-Avg_Age_SC,l-Foreigners_SC,League,Year,Rank,Rank_SC,W_SC,D_SC,L_SC,+/-_SC,Pts_SC,Goals_For_SC,Goals_Against_SC,VRank_SC,Avg_Player_Value_(m)_SC,Value_(m)_SC,Squad_SC,Avg_Age_SC,Foreigners_SC
Spain,Real Sociedad,ES1,2020.0,6.0,0.3,0.42105263157894735,0.21052631578947367,0.3684210526315789,0.21052631578947367,1.4736842105263157,1.4736842105263157,1.263157894736842,0.25,0.26180196005906947,0.28539304208889055,0.26578219767403727,-1.3576938789453392,-0.9211059911827643,ES1,2021.0,5.0,0.25,0.4473684210526316,0.2894736842105263,0.2631578947368421,0.5526315789473685,1.631578947368421,1.5526315789473684,1.0,0.25,0.49375790198282443,0.5888480191722804,0.39590464245447715,-1.2160385756374237,-1.3446628131917726
Spain,CA Osasuna,ES1,2020.0,10.0,0.5,0.34210526315789475,0.34210526315789475,0.3157894736842105,-0.21052631578947367,1.368421052631579,1.2105263157894737,1.4210526315789473,0.9,-0.803359545810737,-0.7833203234484603,0.598009944766585,0.5390843342871243,-1.7220677226460375,ES1,2021.0,11.0,0.55,0.2894736842105263,0.2894736842105263,0.42105263157894735,-0.2894736842105263,1.1578947368421053,0.9736842105263158,1.263157894736842,0.7,-0.6566204560399868,-0.6660192154124341,-0.19062075377437726,1.2700847345546433,-1.1525681255929479
Spain,RCD Mallorca,ES1,2020.0,19.0,0.95,0.23684210526315788,0.15789473684210525,0.6052631578947368,-0.6578947368421053,0.868421052631579,1.0526315789473684,1.7105263157894737,0.85,-0.7832621589075331,-0.7761898132313694,-0.0664455494185105,0.5390843342871243,0.48057703887796405,,,,,,,,,,,,,,,,,
Spain,Levante UD,ES1,2020.0,12.0,0.6,0.3684210526315789,0.18421052631578946,0.4473684210526316,-0.15789473684210525,1.2894736842105263,1.236842105263158,1.394736842105263,0.75,-0.6640176632818566,-0.6792899322812187,-0.730901043603606,0.6389147665625186,-0.9211059911827643,ES1,2021.0,14.0,0.7,0.23684210526315788,0.3684210526315789,0.39473684210526316,-0.2894736842105263,1.0789473684210527,1.2105263157894737,1.5,0.65,-0.5661412593415633,-0.6002080404503506,-0.7771461500032317,0.729623145382455,-0.5762840627964739
Spain,Cádiz CF,,,,,,,,,,,,,,,,,,ES1,2021.0,12.0,0.6,0.2894736842105263,0.2894736842105263,0.42105263157894735,-0.5789473684210527,1.1578947368421053,0.9473684210526315,1.5263157894736843,0.95,-0.8763556480218719,-0.8648702117594068,1.2756927367977589,1.486269370223518,0.5762840627964739
Spain,Celta de Vigo,ES1,2020.0,17.0,0.85,0.18421052631578946,0.42105263157894735,0.39473684210526316,-0.3157894736842105,0.9736842105263158,0.9736842105263158,1.2894736842105263,0.55,-0.39203302719183064,-0.39219307354045485,-0.0664455494185105,-0.9583721498437691,0.0800961731463274,ES1,2021.0,8.0,0.4,0.3684210526315789,0.2894736842105263,0.34210526315789475,-0.05263157894736842,1.394736842105263,1.4473684210526316,1.5,0.55,-0.497204728523717,-0.4266690344734101,1.2756927367977589,-1.6484078469751728,-0.19209468759882464
Spain,Deportivo Alavés,ES1,2020.0,16.0,0.8,0.2631578947368421,0.23684210526315788,0.5,-0.6578947368421053,1.0263157894736843,0.8947368421052632,1.5526315789473684,0.7,-0.6439202763786527,-0.6183053054245206,0.598009944766585,0.23959303746094845,-0.32038469258530927,ES1,2021.0,16.0,0.8,0.23684210526315788,0.2894736842105263,0.47368421052631576,-0.5526315789473685,1.0,0.9473684210526315,1.5,0.8,-0.7155037427802305,-0.7346653332959614,-0.4838834518888045,-0.24320771512748246,-0.5762840627964739
Spain,SD Eibar,ES1,2020.0,14.0,0.7,0.2894736842105263,0.23684210526315788,0.47368421052631576,-0.4473684210526316,1.105263157894737,1.0263157894736843,1.4736842105263157,1.0,-0.7832621589075331,-0.8172090114802132,-2.059812031973797,2.435862547519591,-0.32038469258530927,ES1,2021.0,20.0,1.0,0.15789473684210525,0.3157894736842105,0.5263157894736842,-0.6052631578947368,0.7894736842105263,0.7631578947368421,1.368421052631579,0.75,-0.6910887214489099,-0.7200856268428228,-0.7771461500032317,1.3781770523890826,-0.7683787503952986
Spain,Real Valladolid CF,ES1,2020.0,13.0,0.65,0.23684210526315788,0.39473684210526316,0.3684210526315789,-0.2894736842105263,1.105263157894737,0.8421052631578947,1.131578947368421,0.8,-0.7135912176430929,-0.6894978205920015,0.598009944766585,-0.259559123916016,-0.7208655583169459,ES1,2021.0,19.0,0.95,0.13157894736842105,0.42105263157894735,0.4473684210526316,-0.6052631578947368,0.8157894736842105,0.8947368421052632,1.5,0.9,-0.8102914726547692,-0.8025014674876475,0.6891673405689044,1.1619924167202043,-0.7683787503952986
Spain,Elche CF,,,,,,,,,,,,,,,,,,ES1,2021.0,17.0,0.85,0.21052631578947367,0.3157894736842105,0.47368421052631576,-0.5526315789473685,0.9473684210526315,0.8947368421052632,1.4473684210526316,1.0,-0.8864088920994746,-0.8729700486778171,1.568955434912186,0.9458077810513296,0.3841893751976493
Spain,SD Huesca,,,,,,,,,,,,,,,,,,ES1,2021.0,18.0,0.9,0.18421052631578946,0.34210526315789475,0.47368421052631576,-0.5,0.8947368421052632,0.8947368421052632,1.394736842105263,0.85,-0.7715146740697306,-0.7982490531054822,-0.7771461500032317,0.729623145382455,-0.9604734379941232
Spain,Granada CF,ES1,2020.0,7.0,0.35,0.42105263157894735,0.21052631578947367,0.3684210526315789,0.18421052631578946,1.4736842105263157,1.368421052631579,1.1842105263157894,0.95,-0.8087188489849246,-0.8065883041568621,-0.39867329651105826,0.03993217291015985,0.0800961731463274,ES1,2021.0,10.0,0.5,0.34210526315789475,0.18421052631578946,0.47368421052631576,-0.47368421052631576,1.2105263157894737,1.236842105263158,1.7105263157894737,0.6,-0.6422586787862686,-0.5611263273190209,2.1554808311410403,-0.9998539399685492,0.7683787503952986
Spain,CD Leganés,ES1,2020.0,18.0,0.9,0.21052631578947367,0.3157894736842105,0.47368421052631576,-0.5526315789473685,0.9473684210526315,0.7894736842105263,1.3421052631578947,0.65,-0.6546388827270281,-0.6072342500874585,1.2624654389516805,-0.5590504207421954,0.6808174717437824,,,,,,,,,,,,,,,,,
Germany,Bayern Munich,L1,2020.0,1.0,0.05555555555555555,0.7647058823529411,0.11764705882352941,0.11764705882352941,2.0,2.411764705882353,2.9411764705882355,0.9411764705882353,0.05555555555555555,2.3932009131923078,2.534793935205116,0.8591015439087569,-1.428140996135371,0.5277798139692594,L1,2021.0,1.0,0.05555555555555555,0.7058823529411765,0.17647058823529413,0.11764705882352941,1.6176470588235294,2.2941176470588234,2.911764705882353,1.2941176470588236,0.05555555555555555,2.038669640417025,2.808642306560573,2.409107415959558,-1.6265255831868852,0.7224754014675511
Germany,FC Schalke 04,L1,2020.0,12.0,0.6666666666666666,0.2647058823529412,0.35294117647058826,0.38235294117647056,-0.5882352941176471,1.1470588235294117,1.1176470588235294,1.7058823529411764,0.3888888888888889,-0.04194351802126667,-0.12807931885762852,-0.7859865188952437,-0.9260601771815304,0.29027889768309256,L1,2021.0,18.0,1.0,0.08823529411764706,0.20588235294117646,0.7058823529411765,-1.7941176470588236,0.47058823529411764,0.7352941176470589,2.5294117647058822,0.7222222222222222,-0.8688293395541496,-0.6803275565810528,2.409107415959558,-0.2752581756162419,1.883596582397544
Germany,SV Werder Bremen,L1,2020.0,16.0,0.8888888888888888,0.23529411764705882,0.20588235294117646,0.5588235294117647,-0.7941176470588235,0.9117647058823529,1.2352941176470589,2.0294117647058822,0.6111111111111112,-0.566163701031607,-0.5423040472673889,0.20106631878715667,1.0822630986338322,-0.18472293488924105,L1,2021.0,17.0,0.9444444444444444,0.20588235294117646,0.29411764705882354,0.5,-0.6176470588235294,0.9117647058823529,1.0588235294117647,1.6764705882352942,0.8333333333333334,-0.7513905802652283,-0.732862849142028,-0.40368826970133115,0.3253051166373738,-0.9030942518344391
Germany,Hertha BSC,L1,2020.0,10.0,0.5555555555555556,0.3235294117647059,0.23529411764705882,0.4411764705882353,-0.3235294117647059,1.2058823529411764,1.411764705882353,1.7352941176470589,0.4444444444444444,-0.314679694317187,-0.1490660662310786,2.1751719941519574,-0.9260601771815304,0.5277798139692594,L1,2021.0,14.0,0.7777777777777778,0.23529411764705882,0.3235294117647059,0.4411764705882353,-0.3235294117647059,1.0294117647058822,1.2058823529411764,1.5294117647058822,0.4444444444444444,-0.2834149182502842,-0.17808636310968767,0.7683099326573727,-0.8758214678698629,0.2580269290955539
Germany,VfB Stuttgart,,,,,,,,,,,,,,,,,,L1,2021.0,9.0,0.5,0.35294117647058826,0.2647058823529412,0.38235294117647056,0.029411764705882353,1.3235294117647058,1.6470588235294117,1.6176470588235294,0.5555555555555556,-0.30298804479843766,-0.3661598630366479,-0.6380879101730719,-1.7766664062502864,-0.6708700156484405
Germany,Bayer 04 Leverkusen,L1,2020.0,5.0,0.2777777777777778,0.5588235294117647,0.17647058823529413,0.2647058823529412,0.5,1.8529411764705883,1.7941176470588236,1.2941176470588236,0.2222222222222222,1.206621444891875,0.7217881198704128,-2.1020569691384443,-0.02231470306461506,-0.18472293488924105,L1,2021.0,6.0,0.3333333333333333,0.4117647058823529,0.29411764705882354,0.29411764705882354,0.4117647058823529,1.5294117647058822,1.5588235294117647,1.1470588235294117,0.2222222222222222,0.6578745312018281,0.5070554785369248,-0.40368826970133115,0.025023470510565988,0.7224754014675511
Germany,Borussia Dortmund,L1,2020.0,2.0,0.1111111111111111,0.6176470588235294,0.17647058823529413,0.20588235294117646,1.2647058823529411,2.0294117647058822,2.4705882352941178,1.2058823529411764,0.1111111111111111,1.9008589845542176,1.9440984520546791,0.5300839313479568,-0.6248116858092253,0.29027889768309256,L1,2021.0,3.0,0.16666666666666666,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.8529411764705882,1.8823529411764706,2.2058823529411766,1.3529411764705883,0.1111111111111111,2.1400940234392754,1.717929904637452,-0.6380879101730719,0.025023470510565988,-0.6708700156484405
Germany,VfL Wolfsburg,L1,2020.0,7.0,0.3888888888888889,0.38235294117647056,0.29411764705882354,0.3235294117647059,0.058823529411764705,1.4411764705882353,1.411764705882353,1.3529411764705883,0.5555555555555556,-0.263320284495228,-0.19506441663864016,0.8591015439087569,-0.42397935822768973,1.002781646541593,L1,2021.0,4.0,0.2222222222222222,0.5,0.29411764705882354,0.20588235294117646,0.7058823529411765,1.7941176470588236,1.7941176470588236,1.088235294117647,0.3888888888888889,0.16854636749798912,-0.04544305443044124,-1.1068871911165534,1.5264317011446107,0.2580269290955539
Germany,1.FSV Mainz 05,L1,2020.0,13.0,0.7222222222222222,0.3235294117647059,0.11764705882352941,0.5588235294117647,-0.6176470588235294,1.088235294117647,1.2941176470588236,1.911764705882353,0.7222222222222222,-0.6157520967217743,-0.6072288022697284,-0.12795129377364345,-1.2273086685538355,0.05277798139692577,L1,2021.0,12.0,0.6666666666666666,0.29411764705882354,0.2647058823529412,0.4411764705882353,-0.5,1.1470588235294117,1.1470588235294117,1.6470588235294117,0.6111111111111112,-0.5467624390799866,-0.48931170061183377,0.29951065171389113,-0.1251173525528406,-0.2064215432764433
Germany,Arminia Bielefeld,,,,,,,,,,,,,,,,,,L1,2021.0,15.0,0.8333333333333334,0.2647058823529412,0.23529411764705882,0.5,-0.7647058823529411,1.0294117647058822,0.7647058823529411,1.5294117647058822,1.0,-1.0485462287690144,-0.9950647383917014,-0.40368826970133115,-0.1251173525528406,-0.9030942518344391
Germany,Borussia Mönchengladbach,L1,2020.0,4.0,0.2222222222222222,0.5882352941176471,0.14705882352941177,0.2647058823529412,0.7647058823529411,1.911764705882353,1.9411764705882353,1.1764705882352942,0.2777777777777778,0.09619558425848522,0.03061499004845883,-0.4569689063344436,0.6805984434707611,0.05277798139692577,L1,2021.0,8.0,0.4444444444444444,0.38235294117647056,0.29411764705882354,0.3235294117647059,0.23529411764705882,1.4411764705882353,1.8823529411764706,1.6470588235294117,0.2777777777777778,0.2664120002387567,0.162989651014729,-0.40368826970133115,1.0760092319543961,0.025802692909555308
Germany,SC Freiburg,L1,2020.0,8.0,0.4444444444444444,0.38235294117647056,0.2647058823529412,0.35294117647058826,0.029411764705882353,1.411764705882353,1.411764705882353,1.3823529411764706,0.6666666666666666,-0.5059492205506896,-0.6021019027972189,-1.773039356577644,0.6805984434707611,-2.0847302651785755,L1,2021.0,10.0,0.5555555555555556,0.35294117647058826,0.2647058823529412,0.38235294117647056,0.0,1.3235294117647058,1.5294117647058822,1.5294117647058822,0.6666666666666666,-0.5289686876725743,-0.6041585009709668,-1.1068871911165534,0.3253051166373738,-1.3675427242064362
Germany,1. FC Köln,L1,2020.0,14.0,0.7777777777777778,0.29411764705882354,0.17647058823529413,0.5294117647058824,-0.5294117647058824,1.0588235294117647,1.5,2.0294117647058822,0.8333333333333334,-0.7326390294200258,-0.7179123329379234,-0.12795129377364345,0.1785176245169205,-1.1347266000339082,L1,2021.0,16.0,0.8888888888888888,0.23529411764705882,0.2647058823529412,0.5,-0.7647058823529411,0.9705882352941176,1.0,1.7647058823529411,0.7777777777777778,-0.7709637068133821,-0.7033443740083998,0.29951065171389113,-0.1251173525528406,-0.4386457794624419
Germany,Eintracht Frankfurt,L1,2020.0,9.0,0.5,0.38235294117647056,0.17647058823529413,0.4411764705882353,-0.029411764705882353,1.3235294117647058,1.7352941176470589,1.7647058823529411,0.5,-0.17299856377385178,-0.1884521537675532,-0.12795129377364345,1.2830954262153678,1.002781646541593,L1,2021.0,5.0,0.2777777777777778,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.47058823529411764,1.7647058823529411,2.0294117647058822,1.5588235294117647,0.3333333333333333,-0.02362614770206405,0.013024407570571852,0.29951065171389113,0.9258684088909949,1.1869238738395482
Germany,SC Paderborn 07,L1,2020.0,18.0,1.0,0.11764705882352941,0.23529411764705882,0.6470588235294118,-1.088235294117647,0.5882352941176471,1.088235294117647,2.176470588235294,1.0,-1.0703714243527012,-1.0513045434960624,-1.1150041314560437,0.1785176245169205,-0.8972256837477415,,,,,,,,,,,,,,,,,
Germany,FC Augsburg,L1,2020.0,15.0,0.8333333333333334,0.2647058823529412,0.2647058823529412,0.47058823529411764,-0.5294117647058824,1.0588235294117647,1.3235294117647058,1.8529411764705883,0.7777777777777778,-0.6901346902570253,-0.6485794026881925,0.5300839313479568,0.2789337883076865,-0.18472293488924105,L1,2021.0,13.0,0.7222222222222222,0.29411764705882354,0.17647058823529413,0.5294117647058824,-0.5294117647058824,1.0588235294117647,1.0588235294117647,1.588235294117647,0.8888888888888888,-0.8207862107541365,-0.8226996231419613,-0.8724875506448126,1.2261500550178028,-0.2064215432764433
Germany,TSG 1899 Hoffenheim,L1,2020.0,6.0,0.3333333333333333,0.4411764705882353,0.20588235294117646,0.35294117647058826,0.0,1.5294117647058822,1.5588235294117647,1.5588235294117647,0.3333333333333333,-0.14820436592876804,-0.10666133694910765,0.5300839313479568,1.1826792624246019,1.4777834791139266,L1,2021.0,11.0,0.6111111111111112,0.3235294117647059,0.29411764705882354,0.38235294117647056,-0.058823529411764705,1.2647058823529411,1.5294117647058822,1.588235294117647,0.5,-0.2567242911391657,-0.18155075006266974,0.5339102921856319,0.1751642935739726,1.419148110025547
Germany,Fortuna Düsseldorf,L1,2020.0,17.0,0.9444444444444444,0.17647058823529413,0.35294117647058826,0.47058823529411764,-0.9117647058823529,0.8823529411764706,1.0588235294117647,1.9705882352941178,0.8888888888888888,-0.886717258885903,-0.8458452450089541,0.5300839313479568,1.0822630986338322,-0.42222385117540784,,,,,,,,,,,,,,,,,
Germany,1.FC Union Berlin,L1,2020.0,11.0,0.6111111111111112,0.35294117647058826,0.14705882352941177,0.5,-0.5,1.2058823529411764,1.2058823529411764,1.7058823529411764,0.9444444444444444,-1.0160012905066964,-0.9923691570363741,-0.4569689063344436,1.0822630986338322,-1.8472293488924088,L1,2021.0,7.0,0.3888888888888889,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.20588235294117646,1.4705882352941178,1.4705882352941178,1.2647058823529411,0.9444444444444444,-0.9115343429319394,-0.8749027142142946,-0.40368826970133115,1.2261500550178028,-2.064215432764432
Germany,RB Leipzig,L1,2020.0,3.0,0.16666666666666666,0.5294117647058824,0.35294117647058826,0.11764705882352941,1.2941176470588236,1.9411764705882353,2.3823529411764706,1.088235294117647,0.16666666666666666,1.4279982113658363,1.5436732287671875,0.8591015439087569,-2.1310541426707474,1.7152843954000934,L1,2021.0,2.0,0.1111111111111111,0.5588235294117647,0.23529411764705882,0.20588235294117646,0.8235294117647058,1.911764705882353,1.7647058823529411,0.9411764705882353,0.16666666666666666,1.842938374935489,1.4642703393814336,-0.6380879101730719,-1.926807229313693,0.9546996376535497
Italy,Juventus FC,IT1,2020.0,1.0,0.05,0.6842105263157895,0.13157894736842105,0.18421052631578946,0.868421052631579,2.1842105263157894,2.0,1.131578947368421,0.05,2.0447030980111265,2.2960394289289865,-0.2027212135198458,1.7475989681297277,0.3899041547207341,IT1,2021.0,4.0,0.2,0.6052631578947368,0.23684210526315788,0.15789473684210525,1.0263157894736843,2.0526315789473686,2.026315789473684,1.0,0.1,1.5304685544921675,1.890894224286445,0.7629551109231634,-0.8027266799048054,0.6158207619163854
Italy,AC Milan,IT1,2020.0,6.0,0.3,0.5,0.23684210526315788,0.2631578947368421,0.4473684210526316,1.736842105263158,1.6578947368421053,1.2105263157894737,0.2,0.8029379638612913,0.862227374425817,-0.47301616487964016,-0.38687305401344935,0.1605487695908904,IT1,2021.0,2.0,0.1,0.631578947368421,0.18421052631578946,0.18421052631578946,0.868421052631579,2.0789473684210527,1.9473684210526316,1.0789473684210527,0.15,1.3178031094834748,1.4430087510327678,0.09951588403345664,-1.7471110092045776,0.8245735625660076
Italy,Udinese Calcio,IT1,2020.0,13.0,0.65,0.3157894736842105,0.23684210526315788,0.4473684210526316,-0.3684210526315789,1.1842105263157894,0.9736842105263158,1.3421052631578947,0.8,-0.6952162734874309,-0.7146596938639237,0.06757373783994859,-0.7870865581652957,1.5366810803699524,IT1,2021.0,14.0,0.7,0.2631578947368421,0.2631578947368421,0.47368421052631576,-0.42105263157894735,1.0526315789473684,1.105263157894737,1.5263157894736843,0.6,-0.5239209385529675,-0.5197896314042428,0.09951588403345664,0.49580177288238203,1.4508319645148742
Italy,UC Sampdoria,IT1,2020.0,15.0,0.75,0.3157894736842105,0.15789473684210525,0.5263157894736842,-0.4473684210526316,1.105263157894737,1.263157894736842,1.7105263157894737,0.65,-0.607202103732589,-0.6356065734059737,-0.2027212135198458,-0.520277555397395,-0.5275173857986406,IT1,2021.0,9.0,0.45,0.39473684210526316,0.18421052631578946,0.42105263157894735,-0.05263157894736842,1.368421052631579,1.368421052631579,1.4210526315789473,0.8,-0.6023800347697666,-0.7597582046559207,-1.6696553876724278,1.204090019857208,-1.0542016432805923
Italy,AS Roma,IT1,2020.0,5.0,0.25,0.5526315789473685,0.18421052631578946,0.2631578947368421,0.6842105263157895,1.8421052631578947,2.026315789473684,1.3421052631578947,0.25,0.7991112608284722,0.7976487689812947,-0.7433111162394346,0.1467449515223473,0.3899041547207341,IT1,2021.0,7.0,0.35,0.47368421052631576,0.21052631578947367,0.3157894736842105,0.2631578947368421,1.631578947368421,1.7894736842105263,1.5263157894736843,0.3,0.40107051158192725,0.6462732851057108,0.9841015198863989,-0.9207747210672743,1.0333263632156298
